Folic Acid 1 MG Oral Tablet,Folic Acid Deficiency
Folic Acid 1 MG Oral Tablet,Arthritis
Folic Acid 1 MG Oral Tablet,Pregnancy Test Positive
Folic Acid 1 MG Oral Tablet,Lung Cancer
Folic Acid 1 MG Oral Tablet,"Generalized Convulsive Myoclonic Seizure, Juvenile"
Folic Acid 1 MG Oral Tablet,Diffuse Connective Tissue Disorder
Folic Acid 1 MG Oral Tablet,Epilepsy
Furosemide 20 MG Oral Tablet,Chronic Renal Failure
Furosemide 20 MG Oral Tablet,Difficulty Breathing (Dyspnea)
Furosemide 20 MG Oral Tablet,Coronary Artery Disease
Furosemide 20 MG Oral Tablet,2-vessel Coronary Artery Stenosis
Furosemide 20 MG Oral Tablet,Cardiomyopathy
Furosemide 20 MG Oral Tablet,Right Sided Congestive Heart Failure
Furosemide 20 MG Oral Tablet,Congestive Heart Failure With Systolic And Diastolic Dysfunction
Furosemide 20 MG Oral Tablet,Accelerated Essential Hypertension
Furosemide 20 MG Oral Tablet,Pulmonary Hypertension
Furosemide 20 MG Oral Tablet,Fluid Overload
Furosemide 20 MG Oral Tablet,Scleroderma
Furosemide 20 MG Oral Tablet,(Lower) Leg Localized Swelling
Furosemide 20 MG Oral Tablet,(Lower) Leg Localized Swelling Bilateral
Furosemide 20 MG Oral Tablet,(Lower) Leg Localized Swelling Unilateral
Furosemide 20 MG Oral Tablet,Leg Localized Swelling Left
Furosemide 20 MG Oral Tablet,Ankle Swelling (On Exam)
Furosemide 20 MG Oral Tablet,Feet Swelling
Furosemide 20 MG Oral Tablet,Chronic Diastolic Congestive Heart Failure
Furosemide 20 MG Oral Tablet,Diastolic Congestive Heart Failure
Furosemide 20 MG Oral Tablet,Chronic Systolic Congestive Heart Failure
Furosemide 20 MG Oral Tablet,"Chronic Kidney Disease, Stage 2"
Furosemide 20 MG Oral Tablet,End Stage Renal Disease
Furosemide 20 MG Oral Tablet,Prehypertension
Furosemide 40 MG Oral Tablet,Chronic Renal Failure
Furosemide 40 MG Oral Tablet,Coronary Artery Disease
Furosemide 40 MG Oral Tablet,2-vessel Coronary Artery Stenosis
Furosemide 40 MG Oral Tablet,Cardiomyopathy
Furosemide 40 MG Oral Tablet,Congestive Heart Failure With Systolic And Diastolic Dysfunction
Furosemide 40 MG Oral Tablet,Mitral Regurgitation
Furosemide 40 MG Oral Tablet,Hypertension
Furosemide 40 MG Oral Tablet,Essential Hypertension
Furosemide 40 MG Oral Tablet,Pulmonary Hypertension
Furosemide 40 MG Oral Tablet,Cirrhosis
Furosemide 40 MG Oral Tablet,Alcoholic (Laennec's) Cirrhosis
Furosemide 40 MG Oral Tablet,Fluid Overload
Furosemide 40 MG Oral Tablet,Scleroderma
Furosemide 40 MG Oral Tablet,Edema (On Exam)
Furosemide 40 MG Oral Tablet,(Lower) Leg Localized Swelling
Furosemide 40 MG Oral Tablet,(Lower) Leg Localized Swelling Bilateral
Furosemide 40 MG Oral Tablet,(Lower) Leg Localized Swelling Unilateral
Furosemide 40 MG Oral Tablet,Ankle Swelling (On Exam)
Furosemide 40 MG Oral Tablet,Chronic Diastolic Congestive Heart Failure
Furosemide 40 MG Oral Tablet,Chronic Combined Systolic And Diastolic Congestive Heart Failure
Furosemide 40 MG Oral Tablet,Acute Combined Systolic And Diastolic Congestive Heart Failure
Furosemide 40 MG Oral Tablet,Benign Hypertensive Heart Disease Without Congestive Heart Failure
Furosemide 40 MG Oral Tablet,Chronic Renal Insufficiency
Furosemide 40 MG Oral Tablet,"Chronic Kidney Disease, Stage 4"
Furosemide 40 MG Oral Tablet,Diastolic Dysfunction
Depakote 250 MG Oral Tablet Delayed Release,Migraine Headache
Depakote 250 MG Oral Tablet Delayed Release,Seizure Disorder
Depakote 250 MG Oral Tablet Delayed Release,Episodic Mood Disorders
Depakote 250 MG Oral Tablet Delayed Release,Dementia
Depakote 250 MG Oral Tablet Delayed Release,Epilepsy
Depakote Sprinkles 125 MG Oral Capsule Sprinkle,Seizure Disorder
Depakote Sprinkles 125 MG Oral Capsule Sprinkle,Partial Complex Psychomotor Seizure With Intractable Seizure
Depakote Sprinkles 125 MG Oral Capsule Sprinkle,Generalized Convulsive Tonic-clonic Seizure With Intractable Seizure
Depakote Sprinkles 125 MG Oral Capsule Sprinkle,Epilepsy
Dexamethasone 0.5 MG Oral Tablet,Essential Hypertension
Dexamethasone 0.5 MG Oral Tablet,Endocrine Disorder
Dexamethasone 0.5 MG Oral Tablet,Polycystic Ovarian Syndrome
Dexamethasone 0.5 MG Oral Tablet,Endocrine Laboratory Tests Nonspecific Abnormal Findings
Dexamethasone 0.5 MG Oral Tablet,Abnormal Weight Gain
Dexamethasone 1 MG Oral Tablet,Endocrine Laboratory Tests Nonspecific Abnormal Findings
Dexamethasone 1 MG Oral Tablet,Abnormal Weight Gain
Dexamethasone 2 MG Oral Tablet,Chronic Ethmoidal Sinusitis
Dexamethasone 4 MG Oral Tablet,Adenocarcinoma Of The Breast
Dexamethasone 4 MG Oral Tablet,Malignant Neoplasm Of The Prostate Gland
Dexamethasone 4 MG Oral Tablet,Adenocarcinoma Of The Prostate Gland
Dexamethasone 4 MG Oral Tablet,Renal Cell Carcinoma
Dexamethasone 4 MG Oral Tablet,Multiple Myeloma
Dexamethasone 4 MG Oral Tablet,Colon Cancer
Dexamethasone 4 MG Oral Tablet,Kidney Cancer
Dexamethasone 4 MG Oral Tablet,Breast Cancer
Dexamethasone 4 MG Oral Tablet,Prostate Cancer
Dexamethasone Sodium Phosphate 4 MG/ML Injection Solution,"Joint Pain, Localized In The Hip"
Gentamicin Sulfate 40 MG/ML Injection Solution,Chronic Ethmoidal Sinusitis
Grifulvin V 500 MG Oral Tablet,Tinea Capitis
GuaiFENesin 100 MG/5ML Oral Syrup,Cough
GuaiFENesin 100 MG/5ML Oral Syrup,Acute Pharyngitis
GuaiFENesin 100 MG/5ML Oral Syrup,Acute Bronchitis
GuaiFENesin 100 MG/5ML Oral Syrup,Acute Upper Respiratory Infection
Haldol Decanoate 100 MG/ML Intramuscular Solution,Paranoid Schizophrenia In Remission
Haloperidol 0.5 MG Oral Tablet,Dementia
Haloperidol 0.5 MG Oral Tablet,Alzheimer's Disease With Behavioral Disturbance
Diazepam 1 MG/ML Oral Solution,Quadriplegic Cerebral Palsy With Spasticity
Diazepam 10 MG Oral Tablet,Insomnia
Diazepam 10 MG Oral Tablet,Anxiety (Symptom)
Diazepam 10 MG Oral Tablet,Metrorrhagia
Diazepam 10 MG Oral Tablet,Generalized Anxiety Disorder
Diazepam 10 MG Oral Tablet,Panic Disorder Without Agoraphobia
Diazepam 10 MG Oral Tablet,Leiomyoma Of The Uterus
Diazepam 2 MG Oral Tablet,Insomnia
Diazepam 2 MG Oral Tablet,Anxiety (Symptom)
Diazepam 2 MG Oral Tablet,Seizure Disorder
Diazepam 2 MG Oral Tablet,Cerebral Palsy
Diazepam 2 MG Oral Tablet,Depression With Anxiety
Diazepam 2 MG Oral Tablet,Convulsive Disorder
Diazepam 5 MG Oral Tablet,Sleep Disturbances
Diazepam 5 MG Oral Tablet,Insomnia
Diazepam 5 MG Oral Tablet,Anxiety (Symptom)
Diazepam 5 MG Oral Tablet,Varicose Veins With Inflammation
Diazepam 5 MG Oral Tablet,Backache
Diazepam 5 MG Oral Tablet,Partial Complex Psychomotor Seizure With Intractable Seizure
Diazepam 5 MG Oral Tablet,'Stiff Man' Syndrome
Diazepam 5 MG Oral Tablet,Multiple Sclerosis
Diazepam 5 MG Oral Tablet,"Major Depression, Recurrent"
Diazepam 5 MG Oral Tablet,Generalized Anxiety Disorder
Diazepam 5 MG Oral Tablet,Panic Disorder Without Agoraphobia
Diazepam 5 MG Oral Tablet,Panic Disorder With Agoraphobia
Diazepam 5 MG Oral Tablet,Anxiety Disorder NOS
Diazepam 5 MG Oral Tablet,Varicose Veins With Pain
Diazepam 5 MG Oral Tablet,Generalized Convulsive Tonic-clonic Seizure With Intractable Seizure
Diazepam 5 MG Oral Tablet,Post-traumatic Stress Disorder
Diazepam 5 MG Oral Tablet,Venous Insufficiency
Diazepam 5 MG Oral Tablet,Convulsive Disorder
Dicyclomine HCl 10 MG Oral Capsule,Abdominal Pain
Dicyclomine HCl 10 MG Oral Capsule,Gastroenteritis
Dicyclomine HCl 10 MG Oral Capsule,Viral Gastroenteritis
Dicyclomine HCl 10 MG Oral Capsule,Irritable Bowel Syndrome
Dicyclomine HCl 10 MG Oral Capsule,Cholelithiasis
Dicyclomine HCl 10 MG Oral Capsule,Diffuse Abdominal Pain
Dicyclomine HCl 20 MG Oral Tablet,Abdominal Pain
Dicyclomine HCl 20 MG Oral Tablet,Diarrhea (Symptom)
Dicyclomine HCl 20 MG Oral Tablet,Dyspepsia
Dicyclomine HCl 20 MG Oral Tablet,Abdominal Pain In The Right Upper Belly (RUQ)
Dicyclomine HCl 20 MG Oral Tablet,Bowel Movement Frequency Recent Change
Dicyclomine HCl 20 MG Oral Tablet,Abdomen Tenderness Direct RUQ
Dicyclomine HCl 20 MG Oral Tablet,Bloating (Symptom)
Digoxin 0.125 MG Oral Tablet,Paroxysmal Atrial Fibrillation
Digoxin 0.125 MG Oral Tablet,Cardiomyopathy
Digoxin 0.125 MG Oral Tablet,Dilated Cardiomyopathy
Digoxin 0.125 MG Oral Tablet,Congestive Heart Failure
Digoxin 0.125 MG Oral Tablet,Right Sided Congestive Heart Failure
Digoxin 0.125 MG Oral Tablet,Congestive Heart Failure With Systolic And Diastolic Dysfunction
Digoxin 0.125 MG Oral Tablet,Chronic Combined Systolic And Diastolic Congestive Heart Failure
Digoxin 0.25 MG Oral Tablet,Atrial Flutter
Digoxin 0.25 MG Oral Tablet,Coronary Artery Disease
Digoxin 0.25 MG Oral Tablet,Congestive Heart Failure
HydrALAZINE HCl 100 MG Oral Tablet,Congestive Heart Failure
HydrALAZINE HCl 100 MG Oral Tablet,Essential Hypertension
HydrALAZINE HCl 100 MG Oral Tablet,Benign Essential Hypertension
HydrALAZINE HCl 25 MG Oral Tablet,Congestive Heart Failure
HydrALAZINE HCl 25 MG Oral Tablet,Essential Hypertension
HydrALAZINE HCl 50 MG Oral Tablet,Cardiomyopathy
HydrALAZINE HCl 50 MG Oral Tablet,Essential Hypertension
Hydrocortisone 0.5 % External Cream,Contact Dermatitis
Hydrocortisone 0.5 % External Cream,Atopic Dermatitis
Hydrocortisone 0.5 % External Cream,Seborrheic Dermatitis
Hydrocortisone 0.5 % External Cream,Dermatitis
Hydrocortisone 0.5 % External Cream,Eczema
Hydrocortisone 0.5 % External Ointment,Atopic Dermatitis
Hydrocortisone 0.5 % External Ointment,Skin: A Rash
Hydrocortisone 20 MG Oral Tablet,Hypopituitarism
Hydrocortisone 20 MG Oral Tablet,Adrenal Insufficiency
Hydrocortisone Acetate 25 MG Rectal Suppository,Rectal Pain
Hydrocortisone Acetate 25 MG Rectal Suppository,Hemorrhoids
Hydrocortisone Acetate 25 MG Rectal Suppository,Internal Hemorrhoids
Hydrocortisone Acetate 25 MG Rectal Suppository,Internal Hemorrhoids With Bleeding
Hydrocortisone Acetate 25 MG Rectal Suppository,External Hemorrhoids
Hydrocortisone Acetate 25 MG Rectal Suppository,External Hemorrhoids With Bleeding
Hydrocortisone Acetate 25 MG Rectal Suppository,Anal Fissure
Hydrocortisone Acetate 25 MG Rectal Suppository,Red Blood In Bowel Movement (Hematochezia)
Hydrocortisone Acetate 25 MG Rectal Suppository,Constipation
Hydromet 5-1.5 MG/5ML Oral Syrup,Cough
HYDROmorphone HCl 2 MG Oral Tablet,Lumbago
HYDROmorphone HCl 2 MG Oral Tablet,Malignant Pancreatic Neoplasm
HYDROmorphone HCl 2 MG Oral Tablet,Chronic Pain
HydrOXYzine HCl 10 MG/5ML Oral Syrup,Itching (Pruritus)
HydrOXYzine HCl 10 MG/5ML Oral Syrup,Contact Dermatitis
HydrOXYzine HCl 10 MG/5ML Oral Syrup,Pityriasis Rosea
HydrOXYzine HCl 10 MG/5ML Oral Syrup,Scabies
HydrOXYzine HCl 10 MG/5ML Oral Syrup,Multiple Nonvenomous Insect Bites
HydrOXYzine HCl 10 MG/5ML Oral Syrup,Dermatitis
HydrOXYzine HCl 10 MG Oral Tablet,Itching (Pruritus)
HydrOXYzine HCl 10 MG Oral Tablet,Contact Dermatitis
HydrOXYzine HCl 10 MG Oral Tablet,Allergic Urticaria
HydrOXYzine HCl 10 MG Oral Tablet,Scabies
HydrOXYzine HCl 10 MG Oral Tablet,Skin: A Rash
HydrOXYzine HCl 10 MG Oral Tablet,Dermatitis
HydrOXYzine HCl 10 MG Oral Tablet,Eczema
HydrOXYzine HCl 25 MG Oral Tablet,Contact Dermatitis
HydrOXYzine HCl 25 MG Oral Tablet,Psoriasis
HydrOXYzine HCl 25 MG Oral Tablet,Urticaria
HydrOXYzine HCl 25 MG Oral Tablet,Allergic Urticaria
HydrOXYzine HCl 25 MG Oral Tablet,Idiopathic Urticaria
HydrOXYzine HCl 25 MG Oral Tablet,Atopic Dermatitis
HydrOXYzine HCl 25 MG Oral Tablet,Scleroderma
HydrOXYzine HCl 25 MG Oral Tablet,Paranoid Schizophrenia
HydrOXYzine HCl 25 MG Oral Tablet,"Major Depression, Recurrent"
HydrOXYzine HCl 25 MG Oral Tablet,Borderline Personality Disorder
HydrOXYzine HCl 25 MG Oral Tablet,Anxiety Disorder NOS
HydrOXYzine HCl 25 MG Oral Tablet,Scabies
HydrOXYzine HCl 25 MG Oral Tablet,Skin: A Rash
HydrOXYzine HCl 25 MG Oral Tablet,Dermatitis
HydrOXYzine HCl 25 MG Oral Tablet,Allergic Reaction
HydrOXYzine HCl 25 MG Oral Tablet,Dermatitis Due To Contact With Poison Ivy
HydrOXYzine HCl 25 MG Oral Tablet,Eczema
Hyoscyamine Sulfate 0.125 MG/5ML Oral Elixir,Abdominal Pain
Hyoscyamine Sulfate 0.125 MG Oral Tablet,Abdominal Pain
Hyoscyamine Sulfate 0.125 MG Oral Tablet,Irritable Bowel Syndrome
Dilantin Infatabs 50 MG Oral Tablet Chewable,Seizure Disorder
Diltiazem HCl 120 MG Oral Tablet,Hypertension
Diltiazem HCl 90 MG Oral Tablet,Hypertension
DiphenhydrAMINE HCl 12.5 MG/5ML Oral Elixir,Upper Respiratory Tract Disorders
DiphenhydrAMINE HCl 12.5 MG/5ML Oral Elixir,Atopic Dermatitis
DiphenhydrAMINE HCl 12.5 MG/5ML Oral Elixir,Scabies
DiphenhydrAMINE HCl 12.5 MG/5ML Oral Elixir,Multiple Nonvenomous Insect Bites
DiphenhydrAMINE HCl 12.5 MG/5ML Oral Elixir,Allergic Reaction
DiphenhydrAMINE HCl 12.5 MG/5ML Oral Elixir,Eczema
Imitrex STATdose System 6 MG/0.5ML Subcutaneous Kit,Classic Migraine (With Aura)
Indapamide 2.5 MG Oral Tablet,Hypertension
Indapamide 2.5 MG Oral Tablet,Benign Essential Hypertension
Indomethacin 25 MG Oral Capsule,Gout
Indomethacin 25 MG Oral Capsule,Acute Gout
Indomethacin 25 MG Oral Capsule,Chronic Gout
Indomethacin 25 MG Oral Capsule,Spondylitis
Indomethacin 25 MG Oral Capsule,"Joint Pain, Localized In The Wrist"
Indomethacin 25 MG Oral Capsule,Arthralgias In Multiple Sites
Docusate Sodium 100 MG Oral Capsule,Abdominal Pain
Docusate Sodium 100 MG Oral Capsule,Hemorrhoids
Docusate Sodium 100 MG Oral Capsule,External Hemorrhoids
Docusate Sodium 100 MG Oral Capsule,Thrombosed External Hemorrhoids
Docusate Sodium 100 MG Oral Capsule,Cerebrospinal Fluid Rhinorrhea
Docusate Sodium 100 MG Oral Capsule,Multiple Sclerosis
Docusate Sodium 100 MG Oral Capsule,Red Blood In Bowel Movement (Hematochezia)
Docusate Sodium 100 MG Oral Capsule,Limb Pain
Doral 15 MG Oral Tablet,Multiple Sclerosis
Doxepin HCl 10 MG Oral Capsule,Itching (Pruritus)
Doxepin HCl 100 MG Oral Capsule,Depression
Doxepin HCl 150 MG Oral Capsule,Depression
Doxepin HCl 25 MG Oral Capsule,Depression
Doxycycline Hyclate 100 MG Oral Tablet,Urinary Tract Infection
Doxycycline Hyclate 100 MG Oral Tablet,Cervicitis Chlamydia Trachomatis
Doxycycline Hyclate 100 MG Oral Tablet,Female Infertility
Doxycycline Hyclate 100 MG Oral Tablet,Polycystic Ovarian Syndrome
Doxycycline Hyclate 100 MG Oral Tablet,Acne
Doxycycline Hyclate 100 MG Oral Tablet,Hidradenitis Suppurativa
Doxycycline Hyclate 100 MG Oral Tablet,Cellulitis
Doxycycline Hyclate 100 MG Oral Tablet,Pelvic Inflammatory Disease
Doxycycline Hyclate 100 MG Oral Tablet,Chlamydial Disease
Doxycycline Hyclate 100 MG Oral Tablet,Leiomyoma Of The Uterus
Doxycycline Hyclate 100 MG Oral Tablet,Dermatitis
Isometheptene-APAP-Dichloral 65-325-100 MG Oral Capsule,Headache
Isometheptene-APAP-Dichloral 65-325-100 MG Oral Capsule,Tension-type Headache
Isometheptene-APAP-Dichloral 65-325-100 MG Oral Capsule,Episodic Tension-type Headache
Isometheptene-APAP-Dichloral 65-325-100 MG Oral Capsule,Migraine Headache
Isometheptene-APAP-Dichloral 65-325-100 MG Oral Capsule,Common Migraine (Without Aura)
Isoniazid 300 MG Oral Tablet,Tuberculosis
Isoniazid 300 MG Oral Tablet,Latent Tuberculosis
Isoniazid 300 MG Oral Tablet,Exposed To Tuberculosis
Isoniazid 300 MG Oral Tablet,Tuberculin PPD Nonspec Reaction Without Active Tuberculosis
Dulcolax 5 MG Oral Tablet Delayed Release,Constipation
Ketostix In Vitro Strip,Type I Diabetes Mellitus
Klor-Con 10 10 MEQ Oral Tablet Extended Release,Congestive Heart Failure
Klor-Con 10 10 MEQ Oral Tablet Extended Release,Hypertension
Klor-Con 10 10 MEQ Oral Tablet Extended Release,Essential Hypertension
Klor-Con 10 10 MEQ Oral Tablet Extended Release,Benign Essential Hypertension
Klor-Con 10 10 MEQ Oral Tablet Extended Release,Hypokalemia
Klor-Con 8 MEQ Oral Tablet Extended Release,Coronary Artery Disease
Klor-Con 8 MEQ Oral Tablet Extended Release,Essential Hypertension
Leucovorin Calcium 25 MG Oral Tablet,Disorder Of Mitochondrial Metabolism
Leucovorin Calcium 5 MG Oral Tablet,Rheumatoid Arthritis
Leucovorin Calcium 5 MG Oral Tablet,Disorder Of Mitochondrial Metabolism
Emcyt 140 MG Oral Capsule,Malignant Neoplasm Of The Prostate Gland
Emcyt 140 MG Oral Capsule,Adenocarcinoma Of The Prostate Gland
Emcyt 140 MG Oral Capsule,Carcinoma Of The Prostate Gland
Emcyt 140 MG Oral Capsule,Prostate Cancer
Levothroid 50 MCG Oral Tablet,Hypothyroidism
Levothroid 75 MCG Oral Tablet,Hypothyroidism
Levothroid 88 MCG Oral Tablet,Hypothyroidism
Levothroid 100 MCG Oral Tablet,Hypothyroidism
Levothroid 137 MCG Oral Tablet,Hypothyroidism
Levothroid 150 MCG Oral Tablet,Hypothyroidism
Levothroid 150 MCG Oral Tablet,Secondary Hypothyroidism
Levothroid 200 MCG Oral Tablet,Hypothyroidism
Levothyroxine Sodium 50 MCG Oral Tablet,Hyperthyroidism
Levothyroxine Sodium 50 MCG Oral Tablet,Primary Hypothyroidism
Levothyroxine Sodium 50 MCG Oral Tablet,Hypothyroidism Postablative
Levothyroxine Sodium 50 MCG Oral Tablet,Post Radio-iodine Therapy Hypothyroidism
Levothyroxine Sodium 50 MCG Oral Tablet,Congenital Hypothyroidism
Levothyroxine Sodium 50 MCG Oral Tablet,Thyroiditis
Levothyroxine Sodium 50 MCG Oral Tablet,Hashimoto's Thyroiditis
Levothyroxine Sodium 50 MCG Oral Tablet,Subclinical Hypothyroidism
Levothyroxine Sodium 50 MCG Oral Tablet,Thyroid Function Tests Nonspecific Abnormal Findings
Levothyroxine Sodium 75 MCG Oral Tablet,Overweight
Levothyroxine Sodium 75 MCG Oral Tablet,Hypopituitarism
Levothyroxine Sodium 75 MCG Oral Tablet,Hypothyroidism
Levothyroxine Sodium 75 MCG Oral Tablet,Primary Hypothyroidism
Levothyroxine Sodium 75 MCG Oral Tablet,Hypothyroidism Postablative
Levothyroxine Sodium 75 MCG Oral Tablet,Congenital Hypothyroidism
Levothyroxine Sodium 75 MCG Oral Tablet,Hashimoto's Thyroiditis
Levothyroxine Sodium 75 MCG Oral Tablet,Nontoxic Multinodular Goiter
Levothyroxine Sodium 75 MCG Oral Tablet,Thyroid Function Tests Nonspecific Abnormal Findings
Levothyroxine Sodium 100 MCG Oral Tablet,Hypopituitarism
Levothyroxine Sodium 100 MCG Oral Tablet,Hyperthyroidism
Levothyroxine Sodium 100 MCG Oral Tablet,Hypothyroidism
Levothyroxine Sodium 100 MCG Oral Tablet,Hypothyroidism Postablative
Levothyroxine Sodium 100 MCG Oral Tablet,Postsurgical Primary Hypothyroidism
Levothyroxine Sodium 100 MCG Oral Tablet,Secondary Hypothyroidism
Levothyroxine Sodium 100 MCG Oral Tablet,Congenital Hypothyroidism
Levothyroxine Sodium 100 MCG Oral Tablet,Iatrogenic Hypothyroidism
Levothyroxine Sodium 150 MCG Oral Tablet,Hypopituitarism
Levothyroxine Sodium 150 MCG Oral Tablet,Hypothyroidism
Levothyroxine Sodium 150 MCG Oral Tablet,Primary Hypothyroidism
Levothyroxine Sodium 150 MCG Oral Tablet,Hypothyroidism Postablative
Levothyroxine Sodium 150 MCG Oral Tablet,Postsurgical Primary Hypothyroidism
Levothyroxine Sodium 150 MCG Oral Tablet,Iatrogenic Hypothyroidism
Levothyroxine Sodium 150 MCG Oral Tablet,Thyroid Cancer
Levothyroxine Sodium 200 MCG Oral Tablet,Hypopituitarism
Levothyroxine Sodium 200 MCG Oral Tablet,Hypothyroidism
Levothyroxine Sodium 200 MCG Oral Tablet,Postsurgical Primary Hypothyroidism
Levothyroxine Sodium 200 MCG Oral Tablet,Nontoxic Nodular Goiter
Levothyroxine Sodium 200 MCG Oral Tablet,Thyroid Cancer
Levothyroxine Sodium 300 MCG Oral Tablet,Hypothyroidism
Levothyroxine Sodium 300 MCG Oral Tablet,Hypothyroidism Postablative
Lithium Carbonate 300 MG Oral Capsule,Schizoaffective Disorder
Lithium Carbonate 300 MG Oral Capsule,Bipolar Disorder
Lithium Carbonate 300 MG Oral Capsule,"Bipolar I Disorder, Most Recent Episode, Mixed - Moderate"
Lithium Carbonate 300 MG Oral Capsule,Bipolar Disorder NOS
Lithium Carbonate 300 MG Oral Capsule,"Bipolar I Disorder, Most Recent Episode"
Lithium Carbonate 300 MG Oral Tablet,"Bipolar I Disorder, Most Recent Episode, Mixed - Moderate"
Lithium Carbonate 300 MG Oral Tablet,"Bipolar I Disorder, Most Recent Episode, Depressed - Moderate"
Lithium Carbonate 300 MG Oral Tablet,Bipolar Disorder NOS
LORazepam 2 MG Oral Tablet,Insomnia
LORazepam 2 MG Oral Tablet,Anxiety (Symptom)
LORazepam 2 MG Oral Tablet,Partial Complex Psychomotor Seizure With Intractable Seizure
LORazepam 2 MG Oral Tablet,Multiple Sclerosis
LORazepam 2 MG Oral Tablet,Anxiety Disorder Due To General Medical Condition
LORazepam 2 MG Oral Tablet,Generalized Anxiety Disorder
Lupron Depot 3.75 MG Intramuscular Kit,Menorrhagia
Lupron Depot 3.75 MG Intramuscular Kit,Leiomyoma Of The Uterus
Medrol 2 MG Oral Tablet,Polymyalgia Rheumatica
MedroxyPROGESTERone Acetate 2.5 MG Oral Tablet,Symptomatic Menopause
Megestrol Acetate 40 MG Oral Tablet,Appetite Lost (Anorexia)
Megestrol Acetate 40 MG Oral Tablet,Malignant Neoplasm Of The Prostate Gland
Megestrol Acetate 40 MG Oral Tablet,Prostate Cancer
Methadone HCl 10 MG Oral Tablet,Limb Pain
Methadone HCl 10 MG Oral Tablet,Chronic Pain
Methadone HCl 5 MG Oral Tablet,Lumbago
Methadone HCl 5 MG Oral Tablet,Lower Back Pain
Methadone HCl 5 MG Oral Tablet,Pain Syndromes
Methocarbamol 500 MG Oral Tablet,Backache
Methocarbamol 500 MG Oral Tablet,Spondylosis Without Myelopathy
Methocarbamol 500 MG Oral Tablet,Cervicalgia
Methocarbamol 500 MG Oral Tablet,Muscle Spasm
Methocarbamol 500 MG Oral Tablet,Lower Back Pain
Methocarbamol 500 MG Oral Tablet,Neck Strain
Methocarbamol 500 MG Oral Tablet,Fibromyalgia
Methotrexate 2.5 MG Oral Tablet,Connective Tissue Defect
Methotrexate 2.5 MG Oral Tablet,Morphea (Localized Scleroderma)
Methotrexate 2.5 MG Oral Tablet,Rheumatoid Arthritis
Methotrexate 2.5 MG Oral Tablet,Adult Still's Disease
Methotrexate 2.5 MG Oral Tablet,Juvenile Rheumatoid Arthritis
Methotrexate 2.5 MG Oral Tablet,Systemic Lupus Erythematosus
Methotrexate 2.5 MG Oral Tablet,Mixed Connective Tissue Disease
Methotrexate 2.5 MG Oral Tablet,Scleroderma
Methotrexate 2.5 MG Oral Tablet,Polymyalgia Rheumatica
Methotrexate 2.5 MG Oral Tablet,Relapsing Polychondritis
Methotrexate 2.5 MG Oral Tablet,Polymyositis / Dermatomyositis:
Methotrexate 2.5 MG Oral Tablet,Typical Polymyositis (Type I)
Methotrexate 2.5 MG Oral Tablet,Typical Dermatomyositis (Type II)
Methotrexate 2.5 MG Oral Tablet,Polymyositis In Other Collagen Vascular Disease
Methotrexate 2.5 MG Oral Tablet,Polymyositis In Scleroderma
Methotrexate 2.5 MG Oral Tablet,Sarcoidosis
Methotrexate 2.5 MG Oral Tablet,Wegener's Granulomatosis
Methotrexate 2.5 MG Oral Tablet,Takayasu's Disease
Methotrexate 2.5 MG Oral Tablet,Polyarthritis
Methotrexate 2.5 MG Oral Tablet,Symmetric Polyarticular Inflammation
Methotrexate 2.5 MG Oral Tablet,Ankylosing Spondylitis
Methotrexate 2.5 MG Oral Tablet,Psoriatic Arthropathy
Methotrexate 2.5 MG Oral Tablet,Spondylitis
Methotrexate 2.5 MG Oral Tablet,Diffuse Joint Pains (Arthralgias)
Methotrexate 2.5 MG Oral Tablet,Arthritis
Methotrexate 2.5 MG Oral Tablet,Diffuse Connective Tissue Disorder
Methotrexate Sodium 25 MG/ML Injection Solution,Rheumatoid Arthritis
Methotrexate Sodium 25 MG/ML Injection Solution,Relapsing Polychondritis
Methotrexate Sodium 25 MG/ML Injection Solution,Polymyositis / Dermatomyositis:
Methotrexate Sodium 25 MG/ML Injection Solution,Polymyositis In Scleroderma
Methotrexate Sodium 25 MG/ML Injection Solution,Symmetric Polyarticular Inflammation
Methotrexate Sodium 25 MG/ML Injection Solution,Psoriatic Arthropathy
Estrace 0.1 MG/GM Vaginal Cream,Postmenopausal Atrophic Vaginitis
Estrace 0.1 MG/GM Vaginal Cream,Vulvar Atrophy
Estrace 0.1 MG/GM Vaginal Cream,Vaginal Itching
Felbatol 600 MG/5ML Oral Suspension,Seizure Disorder
Felbatol 400 MG Oral Tablet,Partial Complex Psychomotor Seizure With Intractable Seizure
Felbatol 600 MG Oral Tablet,Partial Complex Psychomotor Seizure With Intractable Seizure
Felbatol 600 MG Oral Tablet,Generalized Convulsive Tonic-clonic Seizure With Intractable Seizure
Felbatol 600 MG Oral Tablet,Partial Complex Seizure With Secondary Generalization With Intractable Seizure
Methyldopa 250 MG Oral Tablet,Hypertension
Methyldopa 250 MG Oral Tablet,Benign Essential Hypertension
Methyldopa 500 MG Oral Tablet,Hypertension
Methyldopa 500 MG Oral Tablet,Essential Hypertension
Methyldopa 500 MG Oral Tablet,Benign Essential Hypertension
Methyldopa 500 MG Oral Tablet,Pregnancy Complicated By Hypertension - Antepartum Condition Or Prior Complicated Delivery
Methylphenidate HCl 10 MG Oral Tablet,Attention-deficit Hyperactivity Disorder
