INSULIN GLARGINE,Dyslipidemia
ROSIGLITAZONE,diabetes mellitus type 2
ZALEPLON,insomnia
METHYLCELLULOSE,constipation
SENNA TABLETS,Dyslipidemia
GEMFIBROZIL,hyperlipidemia
ALLOPURINOL,coronary artery disease
ALLOPURINOL,CAD
PIMECROLIMUS,eczema
NICOTINIC ACID,CADw Angina
GLIMEPIRIDE,diabetes mellitus
OMEGA-3-FATTY ACIDS,Prostate
CALCIUM/ERGOCALCIFEROL/PHYTONADIONE,osteopenia
BECLOMETHASONE DIPROPIONATE NASAL,Allergies
CARVEDILOL,Tachyarrhythmias
BENZOYL PEROXIDE 10% GEL,Acne
BENZOYL PEROXIDE 5% / ERYTHROMYCIN 3% GEL,acne
ESCITALOPRAM,anxiety
ESCITALOPRAM,Anxiety
FLUOCINOLONE ACETONIDE 0.025%,Eczema Psoriasis
ASPIRIN ENTERIC COATED,hyperlipidemia
ATRIPLA,Hepatitis
DILTIAZEM EXTENDED RELEASE,hypertension
NICOTINIC ACID,hyperlipidemia
HYOSCYAMINE SULFATE EXTENDED RELEASE,Bowelproblems
FLUOCINONIDE 0.05% OINTMENT,Eczema Psoriasis
DYAZIDE,Obesity
SUMATRIPTAN,Hypertension W Borderline
ISOSORBIDE MONONITRATE (SR),Diabetes Mellitus Incl Gestational
NICORETTE,Smoker
PSYLLIUM (METAMUCIL) SUGAR FREE,Bowelproblems
FLUOCINONIDE 0.05%,Eczema Psoriasis Psoriatic Arhtritis
SEVELAMER,congestive heart failure
ALLOPURINOL,hyperlipidemia
NITROFURANTOIN SUSTAINED RELEASE,hypertension
HYOSCYAMINE SULFATE EXTENDED RELEASE,irritable bowel syndrome
DARBEPOETIN ALFA,anemia
INSULIN LISPRO MIX 75/25,CHF
SIROLIMUS ,Kidney Problems
NITROGLYCERIN,coronary artery disease
NITROGLYCERIN,CAD
MOMETASONE FUROATE 1%,Eczema Psoriasis
EPOETIN ALFA,Anemia
FLUOCINOLONE ACETONIDE 0.025%,Eczema Psoriasis Psoriatic Arhtritis
ORLISTAT,obesity
CARISOPRODOL,fibromyalgia
PAMIDRONATE,osteoporosis
MODAFINIL,Hypertension W Borderline
FUROSEMIDE,diabetes mellitus type 2
ALFUZOSIN,Prostate
ERYTHROMYCIN 2% GEL,acne
EPINEPHRINE AUTOINJECTOR,Hypertension W Borderline
TERAZOSIN HCL,hypertension
NYSTATIN POWDER,obesity
FLUOCINONIDE 0.05% OINTMENT,Eczema Psoriasis Psoriatic Arhtritis
OMEPRAZOLE OTC,depression
OMEPRAZOLE OTC,Depression
ACETAMINOPHEN,Osteoarthritis
DOXAZOSIN,hypertension
MUPIROCIN,Dyslipidemia
TETRACYCLINE HCL,acne
MODAFINIL,hypertension
LATANOPROST,Diabetes Mellitus Incl Borderline
GEMFIBROZIL,hypertension
NITROGLYCERIN 1/150 (0.4 MG),Prostate
SUMATRIPTAN,hypertension
PROPRANOLOL-LA,Headaches
TERAZOSIN HCL,Hypertension W Borderline
ATAZANAVIR,Genital Herpes
EZETIMIBE 10 MG - SIMVASTATIN 80 MG,coronary artery disease
EZETIMIBE 10 MG - SIMVASTATIN 80 MG,CAD
DONNATAL,Bowelproblems
AZITHROMYCIN 250 MG PACK,Hypertension W Borderline
ISOSORBIDE MONONITRATE (SR),hypertension
FLUOCINONIDE 0.05%,Eczema Psoriasis
DILTIAZEM EXTENDED RELEASE,Hypertension W Borderline
NICOTINIC ACID SUSTAINED RELEASE,Dyslipidemia
EPINEPHRINE AUTOINJECTOR,hypertension
BECLOMETHASONE DIPROPIONATE NASAL,allergic rhinitis
CARVEDILOL,Arrhythmias
CETIRIZINE,asthma
DIFLORASONE DIACETATE,Eczema Psoriasis Psoriatic Arhtritis
BECLOMETHASONE DIPROPIONATE ORAL INHALATION 40 MCG/PUFF,Asthma
OMEGA-3-FATTY ACIDS,hyperlipidemia
TIOTROPIUM,Smoker
LEVETIRACETAM,Hypertension W Borderline
DOXAZOSIN,Hypertension W Borderline
EZETIMIBE 10 MG - SIMVASTATIN 80 MG,CADw Angina
NIFEDIPINE (EXTENDED RELEASE),diabetes mellitus
NITROGLYCERIN 1/200 (0.3 MG),Arrhythmias
TRIAMCINOLONE ACETONIDE 0.025%,eczema
ACITRETIN,Eczema Psoriasis Psoriatic Arhtritis
BECLOMETHASONE DIPROPIONATE ORAL INHALATION 40 MCG/PUFF,asthma
DIFLORASONE DIACETATE,Eczema Psoriasis
AZELAIC ACID 20%,acne
VALSARTAN,coronary artery disease
VALSARTAN,CAD
LISINOPRIL/HYDROCHLOROTHIAZIDE 10MG/12.5MG,skin cancer
PIOGLITAZONE,hypertension
BENZOYL PEROXIDE 10% GEL,acne
TOPIRAMATE,Hypertension W Borderline
CETIRIZINE,hypertension
MOMETASONE FUROATE 1%,Eczema Psoriasis Psoriatic Arhtritis
INSULIN 70/30 HUMAN,diabetes mellitus type 2
LEVETIRACETAM,hypertension
ATRIPLA,herpes zoster
GEMFIBROZIL,Hypertension W Borderline
CETIRIZINE,Hypertension W Borderline
NEPHROCAPS,gout
VALSARTAN,CADw Angina
AZITHROMYCIN 250 MG PACK,hypertension
NITROGLYCERIN 0.4MG/SPRAY,CADw Angina
THYROID,hypothyroidism
GLIPIZIDE XL,hyperlipidemia
METFORMIN EXTENDED RELEASE,hyperlipidemia
INSULIN NPH HUMAN,hypertension
CALCIUM CARBONATE 1500 MG (600 MG ELEM CA)/ VIT D 200 IU,Breast neoplasms
CETIRIZINE,Asthma
NIFEDIPINE (EXTENDED RELEASE),Diabetes Mellitus
INSULIN LISPRO MIX 75/25,CHFwLVH
DILTIAZEM,Tachyarrhythmias
MULTIVITAMIN WITH BETACAROTENE,cataract
DILTIAZEM,Arrhythmias
BETAMETHASONE DIPROPIONATE AUGMENTED 0.05& CREAM,Eczema Psoriasis Psoriatic Arhtritis
NITROGLYCERIN PATCH,CHF
INSULIN LISPRO,obesity
BECLOMETHASONE DIPROPIONATE NASAL,Rhinitis
APAP 250MG +ASA 250MG +CAFFEINE 65MG,migraine headache
APAP 250MG +ASA 250MG +CAFFEINE 65MG,Migraines
METOLAZONE,diabetes mellitus
ERYTHROMYCIN OPHTHALMIC OINTMENT,hypertension
VENLAFAXINE HCL,depression
VENLAFAXINE HCL,Depression
CLINDAMYCIN 1 % LOTION,Hypertension W Borderline
BUDESONIDE NEBULIZER SUSP,asthma
TERBINAFINE CREAM 1%,positive PPD
NIFEDIPINE (EXTENDED RELEASE),Diabetes Mellitus Incl Borderline
SELENIUM,prostate cancer
GEMFIBROZIL,Diabetes Mellitus Incl Borderline
LAMOTRIGINE,Hypertension W Borderline
CALCIPOTRIENE 0.005% CREAM,Eczema Psoriasis
TOPIRAMATE,hypertension
BUSPIRONE HCL,depression
BUSPIRONE HCL,Depression
CLOZAPINE,smoking
CALCIUM POLYCARBOPHIL,Bowelproblems
TERBINAFINE CREAM 1%,Tuberculosis
ISOSORBIDE MONONITRATE (SR),Hypertension W Borderline
VALSARTAN,diabetes mellitus type 2
FLUTICASONE PROPIONATE,Allergies
NEPHROCAPS,diabetes mellitus
PSYLLIUM (METAMUCIL) SUGAR FREE,hemorrhoids
EZETIMIBE 10 MG - SIMVASTATIN 20 MG,hyperlipidemia
ACITRETIN,Eczema Psoriasis
ACYCLOVIR  ,Dyslipidemia
LATANOPROST,Diabetes Mellitus
GLUCOSAMINE CHONDROITIN,Osteoporosis Osteopenia
CALTRATE 600,osteopenia
BYETTA,obesity
MULTIVITAMIN WITH BETACAROTENE,glaucoma
NITROGLYCERIN 1/150 (0.4 MG),elevated cholesterol
OLOPATADINE 0.1%,asthma
PRAVASTATIN,Diabetes Mellitus Incl Borderline
SODIUM SULFACETAMIDE 10%,acne
VYTONE 1%,Eczema Psoriasis Psoriatic Arhtritis
ZOSTAVAX (ZOSTER VACCINE LIVE (PF)),Prostate
BUDESONIDE NEBULIZER SUSP,Asthma
CETIRIZINE,Dyslipidemia
OLOPATADINE 0.1%,Asthma
VARDENAFIL,benign prostatic hypertrophy
PIOGLITAZONE,Hypertension W Borderline
FENOFIBRATE,CADw Angina
OMEGA-3-FATTY ACIDS,CADw Angina
BUSPIRONE HCL,anxiety
BUSPIRONE HCL,Anxiety
GEMFIBROZIL,Diabetes Mellitus
NIFEDIPINE (EXTENDED RELEASE),Diabetes Mellitus Incl Gestational
CHLORDIAZEPOXIDE + CLIDINIUM,irritable bowel syndrome
AMITIZA (LUBIPROSTONE),irritable bowel syndrome
CONJUGATED ESTROGENS,osteoporosis
INSULIN GLARGINE,Obesity
ERYTHROMYCIN OPHTHALMIC OINTMENT,Hypertension W Borderline
FENOFIBRATE,hypertension
LATANOPROST,Diabetes Mellitus Incl Gestational
QUETIAPINE,anxiety
QUETIAPINE,Anxiety
ORLISTAT,Obesity
ALBUTEROL AND IPRATROPIUM NEBULIZER,asthma
OMEGA-3-FATTY ACIDS,coronary artery disease
OMEGA-3-FATTY ACIDS,CAD
ISOSORBIDE MONONITRATE,benign prostatic hypertrophy
DICLOXACILLIN,Hypertension W Borderline
METOLAZONE,gout
SPACER,Hypertension W Borderline
EZETIMIBE,diabetes mellitus
TORSEMIDE,gout
TORSEMIDE,Diabetes Mellitus
TRIAMCINOLONE ACETONIDE 0.1%,Hypertension W Borderline
HYDROCORTISONE 2.5% ,Hypertension W Borderline
ALBUTEROL AND IPRATROPIUM NEBULIZER,Asthma
LOVASTATIN,hypertension
NICOTINIC ACID SUSTAINED RELEASE,hyperlipidemia
DIPHENHYDRAMINE HCL,Dyslipidemia
METHYLCELLULOSE,Bowelproblems
MECLIZINE HCL,hysterectomy
VALSARTAN,elevated cholesterol
ETONOGESTREL/ETHINYL ESTRADIOL (RING),abnormal pap test
LAMOTRIGINE,hypertension
SULINDAC,rheumatoid arthritis
EFAVIRENZ,Hepatitis
INSULIN LISPRO MIX 75/25,diabetes mellitus type 2
NICOTINE TRANSDERMAL SYSTEM,smoking
ALBUTEROL ,asthma
INSULIN NPH HUMAN,Hypertension W Borderline
DIAZEPAM,Dyslipidemia
TRETINOIN 0.01%,Acne
SEVELAMER,diabetes mellitus
ERLOTINIB,lung cancer
TORSEMIDE,Diabetes Mellitus Incl Borderline
NITROGLYCERIN PATCH,CHFwLVH
HYDRALAZINE HCL,Diabetes Mellitus Incl Borderline
IMIQUIMOD 5% ,Hypertension W Borderline
NITROGLYCERIN 0.4MG/SPRAY,myocardial infarction
VYTONE 1%,Eczema Psoriasis
HYDROCORTISONE 1% CREAM,Eczema Psoriasis
ODORLESS GARLIC,Prostate
NITROGLYCERIN 0.4MG/SPRAY,coronary artery disease
NITROGLYCERIN 0.4MG/SPRAY,CAD
TRIAZOLAM,insomnia
CALCIUM CARBONATE 1500 MG (600 MG ELEM CA)/ VIT D 200 IU,breast cancer
FEXOFENADINE/PSEUDOEPHEDRINE 60MG/120MG,Rhinitis
GEMFIBROZIL,Diabetes Mellitus Incl Gestational
LOVASTATIN,Hypertension W Borderline
ALENDRONATE,breast cancer
OMEPRAZOLE OTC,Diabetes Mellitus Incl Borderline
LOVASTATIN,hyperlipidemia
SUMATRIPTAN,Dyslipidemia
BUTALBITAL+APAP+CAFFEINE,Dyslipidemia
TORSEMIDE,Diabetes Mellitus Incl Gestational
ASMANEX TWISTHALER (MOMETASONE FUROATE INHALER),asthma
BYETTA,diabetes mellitus type 2
FENOFIBRATE,coronary artery disease
FENOFIBRATE,CAD
CLINDAMYCIN 1%/BENZOYL PEROXIDE 5% GEL ,acne
TRIAMCINOLONE ACETONIDE 0.1%,hypertension
ALBUTEROL NEBULIZER,Hypertension W Borderline
PRAVASTATIN,Diabetes Mellitus
ALBUTEROL ,Asthma
FENOFIBRATE,Hypertension W Borderline
FERROUS SULFATE CONTROLLED RELEASE,Anemia
NITROGLYCERIN,atrial fibrillation
SODIUM SULFACETAMIDE 10%,Acne
NIFEDIPINE (EXTENDED RELEASE),Dyslipidemia
SPACER,Dyslipidemia
HYDROCORTISONE 2.5% ,hypertension
DICLOXACILLIN,hypertension
TRETINOIN GEL MICROSPHERE 0.04%,Acne
IMIQUIMOD 5% ,hypertension
SPACER,hypertension
OMEPRAZOLE OTC,Diabetes Mellitus
HYDROCORTISONE 2.5% ,Dyslipidemia
OXYCODONE CONTROLLED RELEASE,Dyslipidemia
RISPERIDONE,depression
RISPERIDONE,Depression
ZOSTAVAX (ZOSTER VACCINE LIVE (PF)),CADw Angina
FLUOCINOLONE ACETONIDE 0.01% SOLN,Eczema Psoriasis
ZILEUTON,asthma
AMLODIPINE/BENAZEPRIL,diabetes mellitus type 2
NORTRIPTYLINE HCL,depression
NORTRIPTYLINE HCL,Depression
HYDROCORTISONE 1% CREAM,Hypertension W Borderline
ASMANEX TWISTHALER (MOMETASONE FUROATE INHALER),Asthma
PROPOXYPHENE HCL,fibromyalgia
HYDRALAZINE HCL,diabetes mellitus
DARBEPOETIN ALFA,Anemia
HYDROCORTISONE 1% CREAM,Eczema Psoriasis Psoriatic Arhtritis
HYDRALAZINE HCL,Diabetes Mellitus
CALCIUM CARBONATE (500 MG ELEMENTAL CA++) ,breast cancer
PHENAZOPYRIDINE HCL,Hypertension W Borderline
ERYTHROMYCIN OPHTHALMIC OINTMENT,Dyslipidemia
VENLAFAXINE EXTENDED RELEASE,anxiety
VENLAFAXINE EXTENDED RELEASE,Anxiety
TRIAMCINOLONE ACETONIDE NASAL,Allergies
TRIVORA-28,abnormal pap test
TRIAMTERENE 37.5 MG/HYDROCHLOROTHIAZIDE 25 MG (CAPS),Osteoporosis Osteopenia
TACROLIMUS,Dyslipidemia
ZOSTAVAX (ZOSTER VACCINE LIVE (PF)),coronary artery disease
ZOSTAVAX (ZOSTER VACCINE LIVE (PF)),CAD
CALCIUM CITRATE,osteopenia
ASPIRIN BUFFERED,menopause
NIFEREX TABLET,Anemia
FROVATRIPTAN,migraine headache
FROVATRIPTAN,Migraines
VERAPAMIL SUSTAINED RELEASE,Headaches
PREDNISOLONE 1% ACETATE OPHTHALMIC SUSPENSION,arthritis
ATRIPLA,Genital Herpes
OXYCODONE CONTROLLED RELEASE,Hypertension W Borderline
LORATADINE + PSEUDOEPHEDRINE (24HR),Allergies
SELENIUM,benign prostatic hypertrophy
BUTALBITAL+APAP+CAFFEINE,hypertension
INSULIN DETEMIR,diabetes mellitus type 2
BYETTA,Obesity
VERAPAMIL HCL,Tachyarrhythmias
ALLOPURINOL,Diabetes Mellitus Incl Borderline
MUPIROCIN,Hypertension W Borderline
ESTRADIOL,Osteoporosis Osteopenia
METFORMIN,coronary artery disease
METFORMIN,CAD
METHOCARBAMOL,low back pain
ZILEUTON,Asthma
BUMETANIDE,Tachyarrhythmias
ADALIMUMAB,psoriasis
QUETIAPINE,smoking
CARVEDILOL,CADw Angina
CALCIUM CARBONATE/VITD(250MG CA++/125U VITD),Osteoarthritis
TIZANIDINE,Hypertension W Borderline
CARVEDILOL,coronary artery disease
CARVEDILOL,CAD
AMITIZA (LUBIPROSTONE),Bowelproblems
HYDROXYZINE HCL,Dyslipidemia
LATANOPROST,diabetes mellitus
CALCIUM CARBONATE (500 MG ELEMENTAL CA++) ,Breast neoplasms
ALLOPURINOL,Diabetes Mellitus
HYDROXYZINE HCL,Hypertension W Borderline
JANUVIA,diabetes mellitus type 2
ZOSTAVAX (ZOSTER VACCINE LIVE (PF)),Osteoarthritis
SILDENAFIL,hyperlipidemia
AMLODIPINE/BENAZEPRIL,skin cancer
TRETINOIN 0.01%,acne
OMEPRAZOLE OTC,Diabetes Mellitus Incl Gestational
IPRATROPIUM INHALER,Smoker
INSULIN GLARGINE,CADw Angina
PROPRANOLOL HCL,Headaches
HYDROCORTISONE 1% CREAM,hypertension
CLOBETASOL PROPIONATE 0.05%,Hypertension W Borderline
CLOBETASOL PROPIONATE 0.05% FOAM,Eczema Psoriasis Psoriatic Arhtritis
INSULIN GLARGINE,coronary artery disease
INSULIN GLARGINE,CAD
INSULIN GLARGINE,hyperlipidemia
INSULIN NPH HUMAN,obesity
HYDRALAZINE HCL,Diabetes Mellitus Incl Gestational
ALPROSTADIL (URETHRAL),prostate cancer
ESTRADIOL (RING),Breast neoplasms
DILTIAZEM SUSTAINED RELEASE,atrial fibrillation
"PANCRELIPASE 20,000 UNITS",diabetes mellitus
RIBOFLAVIN,Headaches
NITROGLYCERIN 1/200 (0.3 MG),Tachyarrhythmias
ALBUTEROL NEBULIZER,hypertension
NIFEDIPINE (SUSTAINED RELEASE),diabetes mellitus
PRAVASTATIN,Diabetes Mellitus Incl Gestational
FLUNISOLIDE,asthma
FLUTICASONE PROPIONATE 110 MCG ORAL INHALER,Allergies
PHENAZOPYRIDINE HCL,hypertension
SULFASALAZINE DELAYED RELEASE TABLETS,Bowelproblems
EPOETIN ALFA,Diabetes Mellitus
CALCIUM CITRATE+VIT D(1 TAB=315 MG CA++ & 200U VIT D),Breast neoplasms
NIFEDIPINE (EXTENDED RELEASE),Osteoarthritis
TIZANIDINE,hypertension
MUPIROCIN,hypertension
BETAMETHASONE DIPROPIONATE AUGMENTED 0.05& CREAM,Eczema Psoriasis
CALCIUM CITRATE+VIT D(1 TAB=315 MG CA++ & 200U VIT D),breast cancer
CLOZAPINE,Smoker
NITROGLYCERIN,Tachyarrhythmias
RALOXIFENE,Breast neoplasms
GLYBURIDE/METFORMIN,diabetes mellitus type 2
BUTALBITAL+APAP+CAFFEINE,Hypertension W Borderline
FLUOCINOLONE ACETONIDE 0.01% SOLN,Eczema Psoriasis Psoriatic Arhtritis
LEVOFLOXACIN,Hypertension W Borderline
METHOTREXATE (RHEUM.),Dyslipidemia
JANUVIA,diabetes mellitus
MELATONIN,bipolar disease
FLUOCINONIDE 0.05%,psoriasis
NEPHROCAPS,Diabetes Mellitus
BETAMETHASONE DIPROPIONATE AUGMENTED 0.05& CREAM,eczema
KCL SLOW RELEASE,Diabetes Mellitus Incl Borderline
EPOETIN ALFA,diabetes mellitus
TRIAMCINOLONE ACETONIDE 0.025%,Eczema Psoriasis
HYDROXYCHLOROQUINE,Hypertension W Borderline
CALCIUM CARBONATE 1500 MG (600 MG ELEM CA)/ VIT D 200 IU,hypothyroidism
NYSTATIN POWDER,Obesity
LORATADINE + PSEUDOEPHEDRINE,allergic rhinitis
METOLAZONE,Diabetes Mellitus
OMEGA-3-FATTY ACIDS,elevated cholesterol
FLUNISOLIDE,Asthma
ZOLMITRIPTAN,hypertension
RIBOFLAVIN,migraine headache
RIBOFLAVIN,Migraines
EPOETIN ALFA,Diabetes Mellitus Incl Borderline
BUMETANIDE,Arrhythmias
PROPRANOLOL HCL,migraine headache
PROPRANOLOL HCL,Migraines
DIPHENHYDRAMINE HCL,hypertension
DIPHENHYDRAMINE HCL,Hypertension W Borderline
OXYCODONE CONTROLLED RELEASE,hypertension
BYETTA,sleep apnea
TORSEMIDE,diabetes mellitus
PRAVASTATIN,diabetes mellitus
QUINAPRIL,hyperlipidemia
FENOFIBRATE,diabetes mellitus
ESTRADIOL (RING),breast cancer
LOVASTATIN,Diabetes Mellitus Incl Borderline
MYCOPHENOLATE MOFETIL,Dyslipidemia
NICOTINIC ACID,elevated cholesterol
PIMECROLIMUS,Eczema Psoriasis
VERAPAMIL HCL,Arrhythmias
NADOLOL,Hepatitis
BENZOYL PEROXIDE 10% GEL,chickenpox
LOVASTATIN,Diabetes Mellitus
NEPHROCAPS,Diabetes Mellitus Incl Borderline
ESTRADIOL,osteopenia
NITROGLYCERIN,myocardial infarction
METOLAZONE,Diabetes Mellitus Incl Borderline
EPOETIN ALFA,Diabetes Mellitus Incl Gestational
ALLOPURINOL,Diabetes Mellitus Incl Gestational
AMITRIPTYLINE HCL,Dyslipidemia
HYDROCORTISONE ENEMA,Bowelproblems
KCL SLOW RELEASE,Diabetes Mellitus
ACETYLSALICYLIC ACID (CHILDREN'S),Osteoporosis Osteopenia
CLOBETASOL PROPIONATE 0.05%,hypertension
PIRBUTEROL ACETATE,Rhinitis
ESTRADIOL (CLIMARA),endometriosis
CLOBETASOL PROPIONATE 0.05% FOAM,Eczema Psoriasis
CLOPIDOGREL,Diabetes Mellitus Incl Borderline
KCL SLOW RELEASE,Diabetes Mellitus Incl Gestational
NEPHROCAPS,Diabetes Mellitus Incl Gestational
NADOLOL,Tachyarrhythmias
INSULIN LISPRO,hypertension
METOLAZONE,Diabetes Mellitus Incl Gestational
PROPRANOLOL-LA,migraine headache
PROPRANOLOL-LA,Migraines
TRIAMCINOLONE ACETONIDE NASAL,allergic rhinitis
VORICONAZOLE,sinusitis
PAROXETINE CONTROLLED RELEASE,anxiety
PAROXETINE CONTROLLED RELEASE,Anxiety
ETANERCEPT,Hypertension W Borderline
GLIPIZIDE,CADw Angina
EZETIMIBE 10 MG - SIMVASTATIN 40 MG,coronary artery disease
EZETIMIBE 10 MG - SIMVASTATIN 40 MG,CAD
DYAZIDE,obesity
IPRATROPIUM AND ALBUTEROL SULFATE,smoking
HEMORRHOIDAL SUPP.,hemorrhoids
HYDROXYZINE HCL,hypertension
FEXOFENADINE/PSEUDOEPHEDRINE 60MG/120MG,allergic rhinitis
ALPROSTADIL IMPULSE,prostate cancer
PIRBUTEROL ACETATE,allergic rhinitis
LORATADINE + PSEUDOEPHEDRINE,Rhinitis
CLOBETASOL PROPIONATE 0.05%,Dyslipidemia
DONEPEZIL HCL,osteoporosis
INSULIN 70/30 HUMAN,Kidney Problems
SODIUM POLYSTYRENE SULFONATE,diabetes mellitus
TRIAMCINOLONE ACETONIDE 0.1%,Dyslipidemia
CYANOCOBALAMIN,Osteoporosis Osteopenia
NITROGLYCERIN,Arrhythmias
LATANOPROST,Osteoporosis Osteopenia
CLOPIDOGREL,hyperlipidemia
LOVASTATIN,Diabetes Mellitus Incl Gestational
RALOXIFENE,breast cancer
EZETIMIBE 10 MG - SIMVASTATIN 40 MG,CADw Angina
ASPIRIN BUFFERED,diverticulosis
TOPIRAMATE,Dyslipidemia
LABETALOL HCL,diabetes mellitus
TORSEMIDE,sleep apnea
TORSEMIDE,coronary artery disease
TORSEMIDE,CAD
TRIAMCINOLONE ACETONIDE NASAL,Rhinitis
ABACAVIR/ LAMIVUDINE,Hepatitis
BRINZOLAMIDE,Rheumatoid Arthritis
CLONIDINE HCL,diabetes mellitus
ACETYLSALICYLIC ACID (CHILDREN'S),CADw Angina
TRIAMCINOLONE ACETONIDE 0.025%,Eczema Psoriasis Psoriatic Arhtritis
CALCIUM GLUCONATE,hyperlipidemia
ADALIMUMAB,Eczema Psoriasis Psoriatic Arhtritis
METHYLPREDNISOLONE PO,Hypertension W Borderline
ETANERCEPT,hypertension
DIFLORASONE DIACETATE,psoriasis
METHOCARBAMOL,Back Pain
TRETINOIN GEL MICROSPHERE 0.04%,acne
HYDROXYCHLOROQUINE,hypertension
SEVELAMER,Diabetes Mellitus
ZOLMITRIPTAN,Hypertension W Borderline
GLUCOSAMINE CHONDROITIN,Dyslipidemia
CLONIDINE HCL,Diabetes Mellitus Incl Borderline
BUMETANIDE,CHF
LITHIUM CARBONATE,hypothyroidism
KETOPROFEN,migraine headache
KETOPROFEN,Migraines
CLOPIDOGREL,Diabetes Mellitus
METHYLPHENIDATE EXTENDED RELEASE     ,depression
METHYLPHENIDATE EXTENDED RELEASE     ,Depression
FERROUS GLUCONATE,anemia
NARATRIPTAN,migraine headache
NARATRIPTAN,Migraines
TORSEMIDE,CADw Angina
CLINDAMYCIN HCL,Hypertension W Borderline
OMEPRAZOLE OTC,diabetes mellitus
SUCRALFATE,gastroesophageal reflux disease
BUPRENORPHINENALOXONE DIHYDRATE,Hepatitis
FLUNISOLIDE NASAL 0.025%,Rhinitis
DROSPIRENONE/ETHINYL ESTRADIOL,abnormal pap test
ESTRADIOL (RING),osteoporosis
CLINDAMYCIN 1% GEL,hypertension
COLCHICINE,hypertension
ETHINYL ESTRADIOL/NORETHINDRONE ACETATE/FE,abnormal pap test
SEVELAMER,Diabetes Mellitus Incl Borderline
NIFEREX-150,Dyslipidemia
TRETINOIN 0.05% CREAM,hypertension
IMIQUIMOD 5% ,Dyslipidemia
ACAMPROSATE,Hepatitis
CLONIDINE HCL,hypertension
NAPROXEN SODIUM (ALEVE),Osteoarthritis
APRI,abnormal pap test
TIOTROPIUM,osteoporosis
SULINDAC,Rheumatoid Arthritis
CYANOCOBALAMIN,hypothyroidism
PIMECROLIMUS,Eczema Psoriasis Psoriatic Arhtritis
IPRATROPIUM AND ALBUTEROL SULFATE,Smoker
PIMECROLIMUS,Hypertension W Borderline
TRAMADOL,Back Pain
PREDNISOLONE 1% ACETATE OPHTHALMIC SUSPENSION,Rheumatoid Arthritis
LATANOPROST,Osteoarthritis
INSULIN LISPRO,Hypertension W Borderline
GLYBURIDE/METFORMIN,hyperlipidemia
SEVELAMER,Diabetes Mellitus Incl Gestational
ACETYLSALICYLIC ACID (CHILDREN'S),coronary artery disease
ACETYLSALICYLIC ACID (CHILDREN'S),CAD
ABACAVIR/ LAMIVUDINE,genital herpes simplex
GLIPIZIDE,coronary artery disease
GLIPIZIDE,CAD
TAMOXIFEN,Dyslipidemia
COLESEVELAM,myocardial infarction
APAP 250MG +ASA 250MG +CAFFEINE 65MG,headache
TIOTROPIUM,smoking
ESTRADIOL/NORETHINDRONE ACETATE,cholecystectomy
LYRICA,Hypertension W Borderline
CLINDAMYCIN HCL,hypertension
CHOLESTYRAMINE RESIN DRIED,Bowelproblems
LEUPROLIDE ACETATE 1-MONTH DEPOT,uterine fibroids
MONTELUKAST,Dyslipidemia
IRBESARTAN,Diabetes Mellitus Incl Borderline
LIDOCAINE 5% PATCH,Back Pain
METHOTREXATE (RHEUM.),Hypertension W Borderline
COLCHICINE,Prostate
AMLODIPINE/BENAZEPRIL,prostate cancer
NADOLOL,Arrhythmias
PIOGLITAZONE,obesity
VERAPAMIL SUSTAINED RELEASE,migraine headache
VERAPAMIL SUSTAINED RELEASE,Migraines
EPOETIN ALFA (NON-ONCOLOGY),anemia
METHYLCELLULOSE,hemorrhoids
BENZOYL PEROXIDE 8%,acne
ODORLESS GARLIC,prostate cancer
GLIPIZIDE,Dyslipidemia
METHYLPREDNISOLONE PO,hypertension
NICOTINIC ACID,prostate cancer
MICROGESTIN FE 1/20 ,endometriosis
FEXOFENADINE/PSEUDOEPHEDRINE 60MG/120MG,seasonal allergies
NITROGLYCERIN 1/100 (0.6 MG),CADw Angina
AMLODIPINE/BENAZEPRIL,hyperlipidemia
AZELASTINE,gastroesophageal reflux disease
CHLORDIAZEPOXIDE + CLIDINIUM,Bowelproblems
NICOTINIC ACID SUSTAINED RELEASE,Prostate
IRBESARTAN,Diabetes Mellitus
GEMFIBROZIL,diabetes mellitus
MONTELUKAST,Hypertension W Borderline
TRETINOIN 0.05% CREAM,Hypertension W Borderline
TACROLIMUS OINTMENT 0.03%,Eczema Psoriasis Psoriatic Arhtritis
ESTRADIOL VAGINAL TABLETS,osteoporosis
METHOTREXATE (RHEUM.),hypertension
CLONIDINE HCL,Diabetes Mellitus
TOPIRAMATE,depression
TOPIRAMATE,Depression
ZOSTAVAX (ZOSTER VACCINE LIVE (PF)),hyperlipidemia
CLINDAMYCIN 1% GEL,Hypertension W Borderline
PAMIDRONATE,Osteoporosis Osteopenia
PIMECROLIMUS,hypertension
AMIODARONE,CADw Angina
FLURAZEPAM HCL,insomnia
KCL SLOW RELEASE,diabetes mellitus
CALCITRIOL,diabetes mellitus
METHADONE HCL,smoking
DORZOLAMIDE 2%,Kidney Problems
GLUCOSAMINE CHONDROITIN,osteoporosis
FERROUS SULFATE CONTROLLED RELEASE,anemia
METOLAZONE,Anemia
PREMPRO 0.3MG/1.5MG,menopause
TIMOLOL XE 0.5%,arthritis
REPAGLINIDE,diabetes mellitus
EZETIMIBE,diabetes mellitus type 2
METHYLPHENIDATE HCL,Hypertension W Borderline
